qWineTypes,qFoodpairings,qPriceMin,qPriceMax,qMinRating,title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
"Rosé","","10","40","3.5","Rosé of Malbec 2016","3.7","12.98","526","ar","Argentina","Lujan de Cuyo","Crios","/wineries/ar-crios/wines/crios-rose-malbec-2016","/wineries/ar-crios/wines/crios-rose-malbec-2016","background-image:url(//images.vivino.com/thumbs/TMV316geQGKfvLu8op-rwA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Sunset Rosé","3.6","9.99","525","lb","Lebanon","Bekaa Valley","Château Ksara","/wineries/ksara/wines/sunset-bekaa-valley-vin-rose-8888","/wineries/ksara/wines/sunset-bekaa-valley-vin-rose-8888","background-image:url(//images.vivino.com/thumbs/rZCWIAQ1S0iqNFzBtbtDqA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Rosé d'Anjou","3.8","11.99","504","fr","France","Rosé d'Anjou","Sauvion","/wineries/cleray-sauvion/wines/loire-valley-rose-danjou-8888","/wineries/cleray-sauvion/wines/loire-valley-rose-danjou-8888","background-image:url(//images.vivino.com/thumbs/rKe_uZYET7uK_lcgzrJ2pg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Côtes de Provence Rosé 2016","3.9","24.99","502","fr","France","Côtes de Provence","Miraval","/wineries/miraval/wines/cotes-de-provence-rose-2016","/wineries/miraval/wines/cotes-de-provence-rose-2016","background-image:url(//images.vivino.com/thumbs/XiBILMnKSoWHiQvXsTqbnA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Cuvée Rosée d'Aurore Côtes de Provence","4.1","14.45","493","fr","France","Côtes de Provence","Fouquette","/wineries/fouquette/wines/cuvee-rosee-daurore-cotes-provence-8888","/wineries/fouquette/wines/cuvee-rosee-daurore-cotes-provence-8888","background-image:url(//images.vivino.com/thumbs/rQbLp2XuQx6Mt0hkvxuEJg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Rosé de Léoube","3.8","18.95","483","fr","France","Côtes de Provence","Château Léoube","/wineries/leoube/wines/ros-de-leoube-8888","/wineries/leoube/wines/ros-de-leoube-8888","background-image:url(//images.vivino.com/thumbs/pAnel4yhSF-fwJiFZoeN3A_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Pinot Noir Rosé","3.8","14.99","464","us","United States","Willamette Valley","Elk Cove Vineyards","/wineries/elk-cove-vineyards/wines/willamette-valley-pinot-noir-rose-8888","/wineries/elk-cove-vineyards/wines/willamette-valley-pinot-noir-rose-8888","background-image:url(//images.vivino.com/thumbs/ImKcpIfmQTGr_AhkGTQefA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Sofia Rosé 2015","3.6","14.99","449","us","United States","Monterey County","Francis Ford Coppola","/wineries/francis-ford-coppola/wines/sofia-rose-2015","/wineries/francis-ford-coppola/wines/sofia-rose-2015","background-image:url(//images.vivino.com/thumbs/OBkNcZ9lQ4qbUek7lKvT8Q_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Rosé","3.9","8.99","435","pt","Portugal","Vinho Verde","Broadbent","/wineries/broadbent/wines/vinho-verde-ros-8888","/wineries/broadbent/wines/vinho-verde-ros-8888","background-image:url(//images.vivino.com/thumbs/o4WfbcxERvymPGQbHttW4w_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","La Dame Rousse Côtes-Du-Rhône Rosé","3.6","17.99","422","fr","France","Côtes-du-Rhône","Domaine de la Mordoree","/wineries/domaine-de-la-mordoree/wines/dame-rousse-cotes-du-rhone-rose-8888","/wineries/domaine-de-la-mordoree/wines/dame-rousse-cotes-du-rhone-rose-8888","background-image:url(//images.vivino.com/thumbs/Br2z95_CRzioTfGu45I3iw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Rosé Et Or 2015","4.2","49.99","414","fr","France","Provence","Château Minuty","/wineries/minuty/wines/rose-et-or-2015","/wineries/minuty/wines/rose-et-or-2015","background-image:url(//images.vivino.com/thumbs/OAGQPNxKTQe45QhjCHDTbA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Ancient Vines Mourvèdre Rosé","3.9","9.99","413","us","United States","Contra Costa County","Cline","/wineries/cline-cellars/wines/ancient-vines-mourvedre-rose-8888","/wineries/cline-cellars/wines/ancient-vines-mourvedre-rose-8888","background-image:url(//images.vivino.com/thumbs/m-LDPtsXTwCTF48n-ytnmg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Château Romassan Bandol Rosé 2014","4.2","46.30","378","fr","France","Bandol","Domaines Ott","/wineries/domaines-ott/wines/romassan-bandol-2014","/wineries/domaines-ott/wines/romassan-bandol-2014","background-image:url(//images.vivino.com/thumbs/aEQkJ1qWTN-yzpLWlJg9iw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Musar Jeune Rosé","3.6","19.99","376","lb","Lebanon","Bekaa Valley","Château Musar","/wineries/musar/wines/jeune-rose-8888","/wineries/musar/wines/jeune-rose-8888","background-image:url(//images.vivino.com/thumbs/Od9ENI4yTv6UmZo94Sw7Rg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Côtes de Provence Rosé","3.5","13.99","348","fr","France","Côtes de Provence","Saint-Roch Les Vignes","/wineries/saint-roch-les-vignes/wines/cotes-de-provence-8888","/wineries/saint-roch-les-vignes/wines/cotes-de-provence-8888","background-image:url(//images.vivino.com/thumbs/BgQ7DkARQF2prF69CsOvdw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Rosé","3.8","12.99","345","us","United States","California","Josh Cellars","/wineries/josh/wines/rose-8888","/wineries/josh/wines/rose-8888","background-image:url(//images.vivino.com/thumbs/Dq0j29FpTF69IQT9eTRyjw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","ZOE Rose","3.5","8.99","344","gr","Greece","Peloponnesos","Skouras","/wineries/skouras/wines/zo-8888","/wineries/skouras/wines/zo-8888","background-image:url(//images.vivino.com/thumbs/cWkdijF0Sxm8qBvDqk0w1g_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Tavel Rosé 2015","3.6","18.99","343","fr","France","Tavel","Château d'Aqueria","/wineries/daqueria/wines/tavel-2015","/wineries/daqueria/wines/tavel-2015","background-image:url(//images.vivino.com/thumbs/JxVQHJAERk6Lgvn3pjTjFQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Miraflors 2016","3.9","13.97","328","fr","France","Côtes du Roussillon","Domaine Lafage","/wineries/la-fage/wines/miraflors-2016","/wineries/la-fage/wines/miraflors-2016","background-image:url(//images.vivino.com/thumbs/xVenVlekRYG77DlEjbT66Q_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Rosé","3.7","13.99","315","us","United States","Napa Valley","Hogwash","/wineries/hogwash/wines/hogwash-rose-8888","/wineries/hogwash/wines/hogwash-rose-8888","background-image:url(//images.vivino.com/thumbs/FAzBf_wpQwe2iEXqKlecVQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Esprit Gassier 2015","3.9","14.99","308","fr","France","Côtes de Provence","Château Gassier","/wineries/gassier/wines/esprit-cotes-de-provence-2015","/wineries/gassier/wines/esprit-cotes-de-provence-2015","background-image:url(//images.vivino.com/thumbs/vzhnaRLXRtK1f6fMV5BjLA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Veronese Torralta Rosso 2012","3.9","16.99","298","it","Italy","Verona","Bolla","/wineries/bolla-fratellispa/wines/torralta-veronese-2012","/wineries/bolla-fratellispa/wines/torralta-veronese-2012","background-image:url(//images.vivino.com/thumbs/jeDfRANyTUCr3JM-iWEyiA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Sabine Rosé 2016","3.8","10.99","292","fr","France","Coteaux d'Aix-en-Provence","Bieler Père et Fils","/wineries/bieler-pere-et-fils/wines/sabine-coteaux-daix-en-provence-rose-2016","/wineries/bieler-pere-et-fils/wines/sabine-coteaux-daix-en-provence-rose-2016","background-image:url(//images.vivino.com/thumbs/4fxiNdbWQQaE5fL8She5ig_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Oeil de Perdrix Pinot Noir Blanc Rosé of Pinot Noir 2014","3.9","23.62","282","us","United States","Yorkville Highlands","Belle Glos","/wineries/belle-glos/wines/oeil-de-perdrix-pinot-noir-blanc-2014","/wineries/belle-glos/wines/oeil-de-perdrix-pinot-noir-blanc-2014","background-image:url(//images.vivino.com/thumbs/xpoDstknQkW8Mky-JfM47A_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Rosé","3.1","10.95","280","us","United States","California","White Girl","/wineries/white-girl/wines/rose-8888","/wineries/white-girl/wines/rose-8888","background-image:url(//images.vivino.com/thumbs/PZZ8iC0QQwWGYro3Okehwg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","La Reine des Bois Tavel Rosé","3.9","34.99","276","fr","France","Tavel","Domaine de la Mordoree","/wineries/domaine-de-la-mordoree/wines/tavel-reine-des-bois-rose-8888","/wineries/domaine-de-la-mordoree/wines/tavel-reine-des-bois-rose-8888","background-image:url(//images.vivino.com/thumbs/CO0MsUoSRku1BgOEfsK2AQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Getaria Rosé","4.0","21.99","265","es","Spain","País Vasco","Txomin Etxaniz","/wineries/txomin-etxaniz/wines/getaria-rose-8888","/wineries/txomin-etxaniz/wines/getaria-rose-8888","background-image:url(//images.vivino.com/thumbs/3nJsj5VVRzeagVR1Q1s9Dg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Prestige Rosé 2014","3.9","19.98","261","fr","France","Côtes de Provence","Château Minuty","/wineries/minuty/wines/prestige-rose-2014","/wineries/minuty/wines/prestige-rose-2014","background-image:url(//images.vivino.com/thumbs/CEWNs6MOTw2zIji1qWk8lQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Bandol Rosé 2011","3.7","31.99","245","fr","France","Bandol","La Suffrene","/wineries/domaine-la-suffrene/wines/bandol-2011","/wineries/domaine-la-suffrene/wines/bandol-2011","background-image:url(//images.vivino.com/thumbs/0173wqyk233uf_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Sicilia Rosé 2015","3.7","14.99","243","it","Italy","Terre Siciliane","Planeta","/wineries/planeta/wines/rose-2015","/wineries/planeta/wines/rose-2015","background-image:url(//images.vivino.com/thumbs/TTNTwvO2R_GCV_cRPPEgaQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Lagrein Rosé","3.5","15.99","240","it","Italy","Alto Adige","Alois Lageder","/wineries/alois-lageder/wines/alto-adige-lagrein-rose-8888","/wineries/alois-lageder/wines/alto-adige-lagrein-rose-8888","background-image:url(//images.vivino.com/thumbs/oSayZIG-RS2Xs-dvdiwdKA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Tavel Rosé 2013","3.5","17.99","240","fr","France","Tavel","Château d'Aqueria","/wineries/daqueria/wines/tavel-2013","/wineries/daqueria/wines/tavel-2013","background-image:url(//images.vivino.com/thumbs/eByVfgaERhK3nk5NQ37Yxg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Côtes de Provence Rosé","3.9","19.99","233","fr","France","Côtes de Provence","Cloud Chaser","/wineries/fr-azur/wines/cloud-chaser-cotes-de-provence-rose-8888","/wineries/fr-azur/wines/cloud-chaser-cotes-de-provence-rose-8888","background-image:url(//images.vivino.com/thumbs/6uuZWAv_Q8Cnl_oLzhW5xg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Rosé","3.4","13.99","233","us","United States","Columbia Valley","Anew","/wineries/anew/wines/rose-8888","/wineries/anew/wines/rose-8888","background-image:url(//images.vivino.com/thumbs/rNLbOB6qR02PP2stc-ExuQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Tradition de Campuget Rosé 2014","3.7","10.99","233","fr","France","Costières-de-Nîmes","Château de Campuget","/wineries/fr-chateau-de-campuget/wines/boerenwijn-nouvelle-recolte-2014","/wineries/fr-chateau-de-campuget/wines/boerenwijn-nouvelle-recolte-2014","background-image:url(//images.vivino.com/thumbs/mCL1DTmGQ2ew34oAw20SVA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Tavel Rosé 2014","3.7","22.98","227","fr","France","Tavel","Château d'Aqueria","/wineries/daqueria/wines/tavel-2014","/wineries/daqueria/wines/tavel-2014","background-image:url(//images.vivino.com/thumbs/CGH4i7UITAOA-A2TvAP_aw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Gris de Gris Corbières Rosé 2015","4.1","14.99","225","fr","France","Corbières","Domaine de Fontsainte","/wineries/fr-domaine-de-fontsainte/wines/gris-de-gris-corbieres-2015","/wineries/fr-domaine-de-fontsainte/wines/gris-de-gris-corbieres-2015","background-image:url(//images.vivino.com/thumbs/7R4-zdKCSC6lJUbH18ab3Q_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Champagne Tradition Brut Rosé","3.9","38.99","223","fr","France","Champagne","Charles de Cazanove","/wineries/charles-de-cazanove/wines/tradition-pre-and-fils-champagne-brut-rose-8888","/wineries/charles-de-cazanove/wines/tradition-pre-and-fils-champagne-brut-rose-8888","background-image:url(//images.vivino.com/thumbs/BCBpOATzQ_eGTNykNdagrw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","By.Ott Cotes de Provence Rosé 2016","3.8","22.99","222","fr","France","Côtes de Provence","Domaines Ott","/wineries/domaines-ott/wines/ott-cotes-de-provence-rose-2016","/wineries/domaines-ott/wines/ott-cotes-de-provence-rose-2016","background-image:url(//images.vivino.com/thumbs/3UFQuTsNQxOYgMb0U7n6zg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Cabernet Sauvignon Rosé 2016","3.7","11.98","221","za","South Africa","Stellenbosch","Mulderbosch","/wineries/mulderbosch-vineyards/wines/cabernet-sauvignon-rose-2016","/wineries/mulderbosch-vineyards/wines/cabernet-sauvignon-rose-2016","background-image:url(//images.vivino.com/thumbs/LOOdmLUCSF2tgXYOfLnn9g_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Rosé","4.0","12.99","218","fr","France","Provence","My Essential","/wineries/my-essential/wines/rose-grenache-syrah-cinsault-carignan-mourvedre-8888","/wineries/my-essential/wines/rose-grenache-syrah-cinsault-carignan-mourvedre-8888","background-image:url(//images.vivino.com/thumbs/K_Ka6Oa2Rt2MLDL1BgdyuQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Rosé","3.8","17.99","212","us","United States","Oregon","Elouan","/wineries/elouan/wines/rose-8888","/wineries/elouan/wines/rose-8888","background-image:url(//images.vivino.com/thumbs/7mEgieNBSfi8fBmC9M1BJw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Julia's Dazzle Rosé","3.8","15.99","207","us","United States","Horse Heaven Hills","Dolan &amp; Weiss Cellars","/wineries/julias-dazzle/wines/red-8888","/wineries/julias-dazzle/wines/red-8888","background-image:url(//images.vivino.com/thumbs/kZlgNCN6RjmxYP5CzElQJQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Moulin des Costes Bandol Rosé","3.9","24.99","205","fr","France","Bandol","Domaines Bunan","/wineries/bunan/wines/bandol-moulin-des-costes-8888","/wineries/bunan/wines/bandol-moulin-des-costes-8888","background-image:url(//images.vivino.com/wineries/4942/wines/0013gxhpi3kcy_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Rioja Rosado 2016","3.8","14.98","193","es","Spain","Rioja","Bodegas Muga","/wineries/muga-winery/wines/rioja-rosado-2016","/wineries/muga-winery/wines/rioja-rosado-2016","background-image:url(//images.vivino.com/thumbs/hv9ASXC_TgiqCpykPJHF7w_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Bijou Rosé","3.6","11.99","184","us","United States","California","Château St. Jean","/wineries/chateau-st-jean/wines/bijou-rose-8888","/wineries/chateau-st-jean/wines/bijou-rose-8888","background-image:url(//images.vivino.com/thumbs/Y1iIW9wnTZGz4E-nJUYGZQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Château de Selle Côtes de Provence Coeur de Grain Rosé 2015","4.3","52.99","184","fr","France","Provence","Domaines Ott","/wineries/domaines-ott/wines/de-selle-cotes-de-provence-2015","/wineries/domaines-ott/wines/de-selle-cotes-de-provence-2015","background-image:url(//images.vivino.com/thumbs/j6g6i4FeQt-PKouCWlekGQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
"Rosé","","10","40","3.5","Rosé 2016","4.0","13.98","182","fr","France","Var","Triennes","/wineries/triennes/wines/rose-2016","/wineries/triennes/wines/rose-2016","background-image:url(//images.vivino.com/thumbs/RQ0y047RQ6-0ggEm22uViw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgAAcDoPXg==",
