qWineTypes,qFoodpairings,qPriceMin,qPriceMax,qMinRating,title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
White,,10,40,3.5,Albariño 2013,3.8,14.99,245,es,Spain,Rías Baixas,Eidosela,/wineries/eidosela/wines/rias-baixas-albarino-2013,/wineries/eidosela/wines/rias-baixas-albarino-2013,background-image:url(//images.vivino.com/thumbs/KPT61HXaRqSZiN7Ho1VP1w_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,S'Elegas Nuragus di Cagliari 2015,3.6,15.99,245,it,Italy,Nuragus di Cagliari,Argiolas,/wineries/argiolas-spa/wines/nuragus-di-cagliari-selegas-2015,/wineries/argiolas-spa/wines/nuragus-di-cagliari-selegas-2015,background-image:url(//images.vivino.com/thumbs/DP_sx2zoROunEc4wc9udlA_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Granbazán Etiqueta Verde Albariño 2015,3.8,19.99,245,es,Spain,Rías Baixas,Agro de Bazán,/wineries/agro-de-bazan/wines/etiqueta-ambar-albarino-2015,/wineries/agro-de-bazan/wines/etiqueta-ambar-albarino-2015,background-image:url(//images.vivino.com/thumbs/hZKc4lG8QBSegAiYkAs4GA_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Sauvignon Blanc 2015,3.3,14.98,245,za,South Africa,Stellenbosch,Brampton,/wineries/za-brampton-wines/wines/brampton-sauvignon-blanc-2015,/wineries/za-brampton-wines/wines/brampton-sauvignon-blanc-2015,background-image:url(//images.vivino.com/thumbs/nG7lrB7lShW1sq3-O1jFxg_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,A2O Sobre Lias Albariño,3.7,14.99,244,es,Spain,Rías Baixas,Castro Martin,/wineries/castro-martin/wines/a2o-sobre-lias-albarino-8888,/wineries/castro-martin/wines/a2o-sobre-lias-albarino-8888,background-image:url(//images.vivino.com/thumbs/nt4onpzeQ2SX2uGCdh-EPg_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Pinot Grigio Alto Adige 2015,3.6,18.99,244,it,Italy,Alto Adige,Elena Walch,/wineries/elena-walch-srl/wines/alto-adige-pinot-grigio-2015,/wineries/elena-walch-srl/wines/alto-adige-pinot-grigio-2015,background-image:url(//images.vivino.com/thumbs/ADzIpEfcSCG5tqKRpcc5zQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Director's Cut Chardonnay 2014,3.9,19.99,244,us,United States,Russian River Valley,Francis Ford Coppola,/wineries/francis-ford-coppola/wines/directors-cut-chardonnay-2014,/wineries/francis-ford-coppola/wines/directors-cut-chardonnay-2014,background-image:url(//images.vivino.com/thumbs/i_Fu-m2MRlyLAxh6xgAwnQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Dessimis Pinot Grigio 2014,4.1,39.99,243,it,Italy,Friuli Isonzo,Vie di Romans,/wineries/vie-di-romans-vineyards/wines/dessimis-pinot-grigio-2014,/wineries/vie-di-romans-vineyards/wines/dessimis-pinot-grigio-2014,background-image:url(//images.vivino.com/thumbs/vjAKhXFcT0yI_DMTzY0ymw_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Vieilles Vignes Grenache Blanc - Marsanne 2012,3.6,13.98,243,fr,France,Côtes du Roussillon,Château Saint-Roch,/wineries/chateau-saint-roch-fr/wines/vieilles-vignes-grenache-blanc-marsanne-2012,/wineries/chateau-saint-roch-fr/wines/vieilles-vignes-grenache-blanc-marsanne-2012,background-image:url(//images.vivino.com/thumbs/XN4T8QHrSuadzEXZ_-xTFQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Friulano 2015,3.7,25.83,243,it,Italy,Colli Orientali del Friuli,Livio Felluga,/wineries/livio-felluga/wines/friulano-2015,/wineries/livio-felluga/wines/friulano-2015,background-image:url(//images.vivino.com/thumbs/20rGvwXcRX-YKzC-h_2J4g_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Indian Wells Chardonnay 2015,3.8,22.99,242,us,United States,Columbia Valley,Château Ste. Michelle,/wineries/chateau-ste-michelle-winery/wines/indian-wells-chardonnay-2015,/wineries/chateau-ste-michelle-winery/wines/indian-wells-chardonnay-2015,background-image:url(//images.vivino.com/thumbs/NRlTag5eRh6QXBJZPGPBrw_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Chardonnay 2014,3.8,13.99,242,us,United States,Sonoma Valley,Kunde,/wineries/kunde-estate-winery-and-vineyards/wines/sonoma-valley-chardonnay-2014,/wineries/kunde-estate-winery-and-vineyards/wines/sonoma-valley-chardonnay-2014,background-image:url(//images.vivino.com/thumbs/-Z4C1vEISJOb5bpo3EJinQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Cuvée des Conti 2014,3.5,15.99,241,fr,France,Bergerac,Château Tour des Gendres,/wineries/tour-des-gendres/wines/cuve-des-conti-2014,/wineries/tour-des-gendres/wines/cuve-des-conti-2014,background-image:url(//images.vivino.com/thumbs/zHI7hIeiQ1WCCWtfc_d73Q_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Filius Chardonnay 2015,3.7,22,241,au,Australia,Margaret River,Vasse Felix,/wineries/vasse-felix/wines/chardonnay-filius-2015,/wineries/vasse-felix/wines/chardonnay-filius-2015,background-image:url(//images.vivino.com/thumbs/yfXCjNShS3qvRA4EHvBeRQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Russian River Ranches Chardonnay 2015,3.9,19.99,240,us,United States,Russian River Valley,Sonoma-Cutrer,/wineries/us-sonoma-cutrer/wines/russian-river-ranches-chardonnay-2015,/wineries/us-sonoma-cutrer/wines/russian-river-ranches-chardonnay-2015,background-image:url(//images.vivino.com/thumbs/TWGZ4WmPRnqnfeC_2lDT6A_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Were Dreams  Have No End Venezia Giulia  Bianco 2013,4.1,54.98,240,it,Italy,Venezia Giulia,Jermann,/wineries/jermann-vinnaioli/wines/were-dreams-raccolto-duemilasei-2013,/wineries/jermann-vinnaioli/wines/were-dreams-raccolto-duemilasei-2013,background-image:url(//images.vivino.com/thumbs/V5bW6wQDTiqt6f4sjM4ceg_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Chardonnay 2014,3.9,26,240,us,United States,Oak Knoll District,Trefethen,/wineries/trefethen-vineyards/wines/napa-valley-chardonnay-2014,/wineries/trefethen-vineyards/wines/napa-valley-chardonnay-2014,background-image:url(//images.vivino.com/thumbs/rs931tMgRB2Jj3CRg_3cKg_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Pinot Gris 2015,3.7,17.99,239,us,United States,Oregon,King Estate,/wineries/king-estate/wines/pinot-gris-domaine-2015,/wineries/king-estate/wines/pinot-gris-domaine-2015,background-image:url(//images.vivino.com/thumbs/RqIfbSTbRyi1Var2PbNJkw_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Pinot Grigio Reserve Centenario 2015,3.4,13.98,239,ar,Argentina,Tulum Valley,Graffigna,/wineries/graffigna/wines/centenario-reserve-pinot-grigio-2015,/wineries/graffigna/wines/centenario-reserve-pinot-grigio-2015,background-image:url(//images.vivino.com/thumbs/bWGh5TZiQ8KCszm_50GGow_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Langenlois Grüner Veltliner 2014,3.7,19.98,238,at,Austria,Kamptal,Loimer,/wineries/weingut-fred-loimer/wines/kamptal-grner-veltliner-2014,/wineries/weingut-fred-loimer/wines/kamptal-grner-veltliner-2014,background-image:url(//images.vivino.com/thumbs/tPNh9NluTpq7QB3BH1aEUQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Salneval Albariño 2013,3.3,17.99,237,es,Spain,Rías Baixas,Condes de Albarei,/wineries/condes-de-albarei/wines/valle-del-salns-ras-baixas-albario-2013,/wineries/condes-de-albarei/wines/valle-del-salns-ras-baixas-albario-2013,background-image:url(//images.vivino.com/thumbs/nQ1z7B1LRZef2CmWYz0uIQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Lois Grüner Veltliner 2015,3.7,16.99,237,at,Austria,Niederösterreich,Loimer,/wineries/weingut-fred-loimer/wines/lois-gruner-veltliner-2015,/wineries/weingut-fred-loimer/wines/lois-gruner-veltliner-2015,background-image:url(//images.vivino.com/thumbs/YNOA0R39TKCdHV8r2_GMog_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Chardonnay 2013,4.5,115,237,us,United States,Napa Valley,Kongsgaard,/wineries/kongsgaard-wine/wines/chardonnay-2013,/wineries/kongsgaard-wine/wines/chardonnay-2013,background-image:url(//images.vivino.com/thumbs/wOtfxdZMShyVU-jZnimIkw_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Chablis 1er Cru Vaillon 2012,4.1,45.99,237,fr,France,Chablis Premier Cru,Christian Moreau Pere &amp; Fils,/wineries/domaine-christian-moreau-pere-and-fils/wines/chablis-1er-cru-vaillon-2012,/wineries/domaine-christian-moreau-pere-and-fils/wines/chablis-1er-cru-vaillon-2012,background-image:url(//images.vivino.com/thumbs/UC5Fd6abTM-a2X0tbbIWjg_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Chardonnay 2011,2.9,5.99,237,us,United States,California,Sutter Home,/wineries/sutter-home-family-vineyards/wines/california-chardonnay-2011,/wineries/sutter-home-family-vineyards/wines/california-chardonnay-2011,background-image:url(//images.vivino.com/thumbs/u2PG_j4mReOQRrtB7JLBVw_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Sauvignon Blanc 2012,3.7,26.99,236,us,United States,Sonoma County,Matanzas Creek Winery,/wineries/matanzas-creek-winery/wines/sonoma-county-sauvignon-blanc-2012,/wineries/matanzas-creek-winery/wines/sonoma-county-sauvignon-blanc-2012,background-image:url(//images.vivino.com/thumbs/eFge_5gvTRKsm08uHFjyNA_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Pinot Gris 2015,3.8,10.98,236,de,Germany,Pfalz,Villa Wolf,/wineries/wolf/wines/ernst-loosen-pinot-gris-2015,/wineries/wolf/wines/ernst-loosen-pinot-gris-2015,background-image:url(//images.vivino.com/thumbs/jeHDd9ZmRJexxVlHOtPO_g_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Lune d'Argent 2014,3.6,22.54,235,fr,France,Bordeaux,Clos des Lunes,/wineries/clos-des-lunes/wines/clos-des-lunes-lune-dor-grand-vin-blanc-sec-bordeaux-2014,/wineries/clos-des-lunes/wines/clos-des-lunes-lune-dor-grand-vin-blanc-sec-bordeaux-2014,background-image:url(//images.vivino.com/thumbs/fkeoeaH8QsKenCWFq4m7ww_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Sauvignon Blanc 2014,3.5,12.99,234,us,United States,Central Coast,Edna Valley Vineyard,/wineries/edna-valley-vineyard/wines/sauvignon-blanc-2014,/wineries/edna-valley-vineyard/wines/sauvignon-blanc-2014,background-image:url(//images.vivino.com/thumbs/OyMFQLmqRx-ou1pDK8Y39Q_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Falanghina Irpinia White 2015,3.4,12.98,233,it,Italy,Irpinia,Terredora,/wineries/terredora-di-paolo/wines/dipaolo-irpinia-falanghina-white-2015,/wineries/terredora-di-paolo/wines/dipaolo-irpinia-falanghina-white-2015,background-image:url(//images.vivino.com/thumbs/68lyGTpmTcql8CdWSPi33w_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Noble House Riesling 2015,3.9,9.98,233,de,Germany,Mosel,Weingut Dr.Pauly-Bergweiler,/wineries/dr-pauly-bergweiler/wines/riesling-2015,/wineries/dr-pauly-bergweiler/wines/riesling-2015,background-image:url(//images.vivino.com/thumbs/oEvrWIlMSayeuetEDrMAhQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Chardonnay Reserve 2013,4.4,54.94,233,us,United States,Los Carneros,Cakebread Cellars,/wineries/cakebread-cellars/wines/reserve-chardonnay-2013,/wineries/cakebread-cellars/wines/reserve-chardonnay-2013,background-image:url(//images.vivino.com/thumbs/7Qb4vPinS7e6bBKL047PxQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Village Chardonnay 2014,3.5,17.09,232,nz,New Zealand,Kumeu,Kumeu River,/wineries/kumeu-river-winery/wines/village-hand-harvested-chardonnay-2014,/wineries/kumeu-river-winery/wines/village-hand-harvested-chardonnay-2014,background-image:url(//images.vivino.com/thumbs/QzFwEnqWSlWiBjIr7w9huA_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Rueda Verdejo 2014,3.6,14.99,232,es,Spain,Rueda,Finca Montepedroso,/wineries/finca-montepedroso/wines/montepedroso-rueda-verdejo-2014,/wineries/finca-montepedroso/wines/montepedroso-rueda-verdejo-2014,background-image:url(//images.vivino.com/thumbs/nKKdmSfsQDaQxh7Y0hK09A_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Torrontés 2016,3.8,11.39,232,ar,Argentina,Valle de Cafayate,Colomé,/wineries/bodega-colome/wines/torrontes-2016,/wineries/bodega-colome/wines/torrontes-2016,background-image:url(//images.vivino.com/thumbs/n9g0mLIdQVmgFfP3bdNB0w_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Ca’ Marcanda Vistamare 2015,4,59.95,231,it,Italy,Toscana,Gaja,/wineries/gaja/wines/ca-marcanda-vistamare-2015,/wineries/gaja/wines/ca-marcanda-vistamare-2015,background-image:url(//images.vivino.com/thumbs/PJTkzq8iQ7OBGEjOInZtTA_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Vouvray 2015,3.9,17.98,231,fr,France,Vouvray,Champalou,/wineries/champalou/wines/vouvray-2015,/wineries/champalou/wines/vouvray-2015,background-image:url(//images.vivino.com/thumbs/wYVSpkpCTAiSXfQblmCLfw_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,SL Riesling Trocken 2014,3.8,24.99,231,de,Germany,Mosel,Schloss Lieser,/wineries/schloss-lieser/wines/mosel-thomas-haag-kabinett-trocken-riesling-2014,/wineries/schloss-lieser/wines/mosel-thomas-haag-kabinett-trocken-riesling-2014,background-image:url(//images.vivino.com/thumbs/yWBqkHRJSCipnhHDutYmcg_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Sauvignon Blanc 2014,3.6,12.82,231,us,United States,Central Coast,Justin,/wineries/us-justin/wines/central-coast-sauvignon-blanc-2014,/wineries/us-justin/wines/central-coast-sauvignon-blanc-2014,background-image:url(//images.vivino.com/thumbs/Y8_MY1zTQTK7F43_qqXVOw_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Corton-Charlemagne Grand Cru 2004,4.2,157.54,231,fr,France,Corton-Charlemagne Grand Cru,Bonneau du Martray,/wineries/bonneau-du-martray/wines/corton-charlemagne-2004,/wineries/bonneau-du-martray/wines/corton-charlemagne-2004,background-image:url(//images.vivino.com/thumbs/_DJDls1SR-mJBNNjcuIUTA_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Viognier Vin de Pays d'Oc Sélection 2015,3.5,10.99,231,fr,France,Pays d'Oc,Delas,/wineries/delas-freres/wines/vin-de-pays-doc-viognier-2015,/wineries/delas-freres/wines/vin-de-pays-doc-viognier-2015,background-image:url(//images.vivino.com/thumbs/00ufrnl3aky4g_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Grüner Veltliner Steinagrund 2015,3.7,15,230,at,Austria,Wagram,Weingut Leth,/wineries/franz-leth/wines/steinagrund-fels-am-wagram-gruner-veltliner-2015,/wineries/franz-leth/wines/steinagrund-fels-am-wagram-gruner-veltliner-2015,background-image:url(//images.vivino.com/thumbs/kJAqG6KhQHqRUYo1OJ2E-Q_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Freiheit Grüner Veltliner 2014,3.8,18.98,230,at,Austria,Kremstal,Nigl,/wineries/weingut-nigl/wines/gruner-veltliner-2014,/wineries/weingut-nigl/wines/gruner-veltliner-2014,background-image:url(//images.vivino.com/thumbs/mjV90jGwS4qd9mw1b4K0EA_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Blanco de Corte (Riesling - Torrontés) 2016,3.6,9.49,230,ar,Argentina,Salta,Amalaya,/wineries/amalaya/wines/riesling-torrontes-2016,/wineries/amalaya/wines/riesling-torrontes-2016,background-image:url(//images.vivino.com/thumbs/Se_8RLnTRcupigI4A7VGrA_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Sonoma Coast Chardonnay 2015,3.7,20.99,229,us,United States,Sonoma Coast,La Crema,/wineries/la-crema/wines/sonoma-coast-chardonnay-2015,/wineries/la-crema/wines/sonoma-coast-chardonnay-2015,background-image:url(//images.vivino.com/thumbs/P8pf3qTOS9uERZ3sOIIWnw_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Mâcon-Lugny Les Genievres 2013,3.6,15.99,229,fr,France,Mâcon-Lugny,Louis Latour,/wineries/maison-louis-latour/wines/les-genievres-mcon-lugny-2013,/wineries/maison-louis-latour/wines/les-genievres-mcon-lugny-2013,background-image:url(//images.vivino.com/thumbs/axrhKC0zSf6YSvmiXBfRKA_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
White,,10,40,3.5,Estate Grown Chardonnay 2013,3.8,31.98,227,us,United States,Los Carneros,Cuvaison,/wineries/cuvaison-estate-wines/wines/carneros-chardonnay-2013,/wineries/cuvaison-estate-wines/wines/carneros-chardonnay-2013,background-image:url(//images.vivino.com/thumbs/_RJ41VDuSc2TrNAnpuUPXw_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgEAcDgPXA==
