qWineTypes,qFoodpairings,qPriceMin,qPriceMax,qMinRating,title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
Port,,10,40,3.5,Fine Tawny Port,3.5,14.99,640,pt,Portugal,Tawny Port,Croft,/wineries/croft-family/wines/fine-tawny-8888,/wineries/croft-family/wines/fine-tawny-8888,background-image:url(//images.vivino.com/thumbs/maFpH3O9SA2fyc3T0Uf82Q_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,White Porto (Branco),3.7,17.99,632,pt,Portugal,White Port,Ferreira,/wineries/ferreira/wines/ferreira-white-porto-8888,/wineries/ferreira/wines/ferreira-white-porto-8888,background-image:url(//images.vivino.com/thumbs/00z4mxbio54xy_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Tawny Port,3.6,9.98,617,pt,Portugal,Tawny Port,Quinta do Noval,/wineries/quinta-do-noval/wines/3081047-tawny-porto-8888,/wineries/quinta-do-noval/wines/3081047-tawny-porto-8888,background-image:url(//images.vivino.com/thumbs/AsaQviTyRLCznVe3bt6XkA_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Trademark Finest Reserve Port,3.6,18.99,601,pt,Portugal,Reserve Port,Dow's,/wineries/dows-port/wines/trademark-finest-reserve-port-8888,/wineries/dows-port/wines/trademark-finest-reserve-port-8888,background-image:url(//images.vivino.com/thumbs/WlgLA48NRPu_0NVhAY3FCA_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,20 Year Old Tawny Port,4.2,83.99,581,pt,Portugal,Aged Tawny Port,Quinta do Noval,/wineries/quinta-do-noval/wines/20-year-old-tawny-port-8888,/wineries/quinta-do-noval/wines/20-year-old-tawny-port-8888,background-image:url(//images.vivino.com/thumbs/YCIz431FSQ2GA6Yr6zh5lw_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Late Bottled Vintage Port 2009,3.8,18.99,545,pt,Portugal,Late Bottled Vintage Port (LBV),Dow's,/wineries/dows-port/wines/late-bottled-vintage-porto-2009,/wineries/dows-port/wines/late-bottled-vintage-porto-2009,background-image:url(//images.vivino.com/thumbs/IbN4vgY6REuN8DosSlAsQg_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Tawny Port,3.6,16.99,527,pt,Portugal,Tawny Port,Fonseca,/wineries/fonseca-guimaraens/wines/porto-tawny-port-8888,/wineries/fonseca-guimaraens/wines/porto-tawny-port-8888,background-image:url(//images.vivino.com/thumbs/YiFMyYNBQsSwOLVaV776Ig_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,40 Year Old Tawny Port,4.6,199.95,523,pt,Portugal,Aged Tawny Port,Taylor's,/wineries/taylors-port/wines/fladgate-40-year-old-tawny-porto-8888,/wineries/taylors-port/wines/fladgate-40-year-old-tawny-porto-8888,background-image:url(//images.vivino.com/thumbs/JHXz6f_GRjeiSQuS-e2u1g_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Porto Reserva Collector,3.7,19.99,484,pt,Portugal,Porto,Ramos Pinto,/wineries/ramos-pinto/wines/porto-reserva-collector-8888,/wineries/ramos-pinto/wines/porto-reserva-collector-8888,background-image:url(//images.vivino.com/thumbs/l65qWfP6RGCc7jG5uwBfIg_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Warrior Reserve Port,3.8,14.99,462,pt,Portugal,Reserve Port,Warre's,/wineries/warres/wines/warrior-porto-reserve-8888,/wineries/warres/wines/warrior-porto-reserve-8888,background-image:url(//images.vivino.com/thumbs/1359944227_4228_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Grandfather Rare Tawny,4.4,99.95,460,au,Australia,Barossa,Penfolds,/wineries/penfolds/wines/grandfather-8888,/wineries/penfolds/wines/grandfather-8888,background-image:url(//images.vivino.com/thumbs/XLXA9uP7RDWNAavZGrivHg_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,10 Years Old Tawny Porto,3.9,32.99,435,pt,Portugal,Aged Tawny Port,Barros,/wineries/barros-porto/wines/10-anos-8888,/wineries/barros-porto/wines/10-anos-8888,background-image:url(//images.vivino.com/thumbs/GxXLWYuzSAGOqG_2mle8zg_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Late Bottled Vintage Porto 2009,4,21.99,424,pt,Portugal,Late Bottled Vintage Port (LBV),Ramos Pinto,/wineries/ramos-pinto/wines/2603419-porto-late-bottled-vintage-unfiltered-2009,/wineries/ramos-pinto/wines/2603419-porto-late-bottled-vintage-unfiltered-2009,background-image:url(//images.vivino.com/thumbs/wW0sF51RTzSncZZcJNDKkg_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Special Tawny Porto,4.1,16.99,399,pt,Portugal,Porto,Taylor's,/wineries/taylors-port/wines/special-tawny-porto-8888,/wineries/taylors-port/wines/special-tawny-porto-8888,background-image:url(//images.vivino.com/thumbs/P-nF9biNRFOMTFFCpOLwow_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Muscat,4.1,15.98,385,au,Australia,Rutherglen,Chambers Rosewood Vineyards,/wineries/chambers/wines/2261347-rosewood-rutherglen-muscat-8888,/wineries/chambers/wines/2261347-rosewood-rutherglen-muscat-8888,background-image:url(//images.vivino.com/thumbs/jNN75JBsTlCoK1xgpfb4BA_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Porto White,3.7,14.99,381,pt,Portugal,Porto,Ramos Pinto,/wineries/ramos-pinto/wines/white-porto-8888,/wineries/ramos-pinto/wines/white-porto-8888,background-image:url(//images.vivino.com/thumbs/SYqfJnEcQuSAVmPJxg7jlQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Fine White Port,3.7,12.99,378,pt,Portugal,White Port,Dow's,/wineries/dows-port/wines/fine-white-port-porto-8888,/wineries/dows-port/wines/fine-white-port-porto-8888,background-image:url(//images.vivino.com/thumbs/sJjALI5FTqOBZlYF5e0QgQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,30 Anos Tawny Porto,4.5,94.99,366,pt,Portugal,Tawny Port,Ramos Pinto,/wineries/ramos-pinto/wines/rp-30-anos-years-old-porto-8888,/wineries/ramos-pinto/wines/rp-30-anos-years-old-porto-8888,background-image:url(//images.vivino.com/thumbs/E0KMzet-SJikoDrXWTjDBQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,20 Years Old Tawny Porto,4.2,64.99,361,pt,Portugal,Aged Tawny Port,Barros,/wineries/barros-porto/wines/20-years-old-tawny-ans-d-age-8888,/wineries/barros-porto/wines/20-years-old-tawny-ans-d-age-8888,background-image:url(//images.vivino.com/thumbs/A13bm5yCSdGzc-gl0_l4zQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Porto 20 Years Old Tawny,4.2,79.99,355,pt,Portugal,Porto,Niepoort,/wineries/niepoort-vinhos-sa/wines/20-years-old-tawny-porto-8888,/wineries/niepoort-vinhos-sa/wines/20-years-old-tawny-porto-8888,background-image:url(//images.vivino.com/thumbs/DqFW2PHfRNadPaH6BHxtuQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Late Bottled Vintage Port 2011,4,23.99,354,pt,Portugal,Late Bottled Vintage Port (LBV),Dow's,/wineries/dows-port/wines/late-bottled-vintage-porto-2011,/wineries/dows-port/wines/late-bottled-vintage-porto-2011,background-image:url(//images.vivino.com/thumbs/swVKC20jQ2-Tkfqfyx0YTg_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,20 Years Old Tawny Port,4.2,49.99,339,pt,Portugal,Aged Tawny Port,Dow's,/wineries/dows-port/wines/20-years-old-tawny-porto-port-8888,/wineries/dows-port/wines/20-years-old-tawny-porto-port-8888,background-image:url(//images.vivino.com/thumbs/L4-rE-ArQtSxea0yY9U_RQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,30 Year Old Tawny Port,4.5,134.99,332,pt,Portugal,Aged Tawny Port,Taylor's,/wineries/taylors-port/wines/4063949-fladgate-30-year-old-tawny-porto-8888,/wineries/taylors-port/wines/4063949-fladgate-30-year-old-tawny-porto-8888,background-image:url(//images.vivino.com/thumbs/C6yb61CmTmSwYo-du5iwoA_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Vintage Port 1985,4.5,87,324,pt,Portugal,Vintage Port,Taylor's,/wineries/taylors-port/wines/vintage-port-1985,/wineries/taylors-port/wines/vintage-port-1985,background-image:url(//images.vivino.com/thumbs/0vdV_1CDTKyKFIgAaNRI2Q_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Vintage Port,3.8,154.99,322,pt,Portugal,Vintage Port,Rocha,/wineries/rocha/wines/porto-vintage-8888,/wineries/rocha/wines/porto-vintage-8888,background-image:url(//images.vivino.com/thumbs/OWgsxn0uQq6qWR25a3nS4g_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Tawny Porto,3.6,16.99,311,pt,Portugal,Tawny Port,Barros,/wineries/barros-porto/wines/2621670-tawny-porto-8888,/wineries/barros-porto/wines/2621670-tawny-porto-8888,background-image:url(//images.vivino.com/thumbs/r1pY15F5QniKI7jdrQCsDA_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Vintage Port 1983,4.4,98,309,pt,Portugal,Vintage Port,Graham's,/wineries/w-and-j-grahams/wines/vintage-port-1983,/wineries/w-and-j-grahams/wines/vintage-port-1983,background-image:url(//images.vivino.com/thumbs/00vm2ets263qr_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Ruby Porto,3.7,16.99,306,pt,Portugal,Ruby Port,Barros,/wineries/barros-porto/wines/ruby-porto-8888,/wineries/barros-porto/wines/ruby-porto-8888,background-image:url(//images.vivino.com/thumbs/my5xpZsDSfGbN9zPMkUZjQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Vintage Port 2000,4.4,97,305,pt,Portugal,Vintage Port,Graham's,/wineries/w-and-j-grahams/wines/1200737-vintage-port-2000,/wineries/w-and-j-grahams/wines/1200737-vintage-port-2000,background-image:url(//images.vivino.com/thumbs/00vh8ramtl5ml_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Ink Grade Port,4.2,32.99,299,us,United States,Napa Valley,Heitz Cellar,/wineries/heitz/wines/ink-grade-port-8888,/wineries/heitz/wines/ink-grade-port-8888,background-image:url(//images.vivino.com/thumbs/NU7PvJRFTH-Lhmc-pME_AQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Vintage Port 1985,4.3,84.99,293,pt,Portugal,Vintage Port,Dow's,/wineries/dows-port/wines/vintage-port-1985,/wineries/dows-port/wines/vintage-port-1985,background-image:url(//images.vivino.com/thumbs/e7V0-li8QfOLpOsHNvGbBA_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Tawny Port 10 Year Old,4,21.99,290,pt,Portugal,Aged Tawny Port,Croft,/wineries/croft-family/wines/10-year-old-aged-tawny-port-8888,/wineries/croft-family/wines/10-year-old-aged-tawny-port-8888,background-image:url(//images.vivino.com/thumbs/4T6KRMRqRx-S2Y1b7hFmng_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Tawny Porto,3.7,16.99,285,pt,Portugal,Tawny Port,Quinta do Infantado,/wineries/quinta-do-infantado/wines/2148256-tawny-porto-8888,/wineries/quinta-do-infantado/wines/2148256-tawny-porto-8888,background-image:url(//images.vivino.com/thumbs/2v2Lzz9NQnWlgiy3GIKdiQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,40 Year Old Tawny Port,4.6,159.98,274,pt,Portugal,Aged Tawny Port,Quinta do Noval,/wineries/quinta-do-noval/wines/40-year-old-tawny-8888,/wineries/quinta-do-noval/wines/40-year-old-tawny-8888,background-image:url(//images.vivino.com/thumbs/aXDUtoJFQIuhzOT7ilCR-w_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Vintage Port 1977,4.6,252,266,pt,Portugal,Vintage Port,Taylor's,/wineries/taylors-port/wines/vintage-port-1977,/wineries/taylors-port/wines/vintage-port-1977,background-image:url(//images.vivino.com/thumbs/1335817747_8642_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Vintage Port 2003,4.5,109.99,264,pt,Portugal,Vintage Port,Taylor's,/wineries/taylors-port/wines/vintage-port-2003,/wineries/taylors-port/wines/vintage-port-2003,background-image:url(//images.vivino.com/thumbs/QOIomvfGQW2tt4BYo6uTPg_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Very Old Single Harvest Port 1964,4.8,299.99,261,pt,Portugal,Vintage Port,Taylor's,/wineries/taylors-port/wines/single-harvest-old-tawny-port-1964,/wineries/taylors-port/wines/single-harvest-old-tawny-port-1964,background-image:url(//images.vivino.com/thumbs/Egb38MyyTvG0h1SkwBxJ5g_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Fine Ruby Port,3.5,13.99,258,pt,Portugal,Ruby Port,Croft,/wineries/croft-family/wines/2077875-fine-ruby-8888,/wineries/croft-family/wines/2077875-fine-ruby-8888,background-image:url(//images.vivino.com/thumbs/Y0Cs3M8nQpm_FYSQA4vJMA_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Colheita Single Harvest Tawny Port 2002,4.1,39.99,257,pt,Portugal,Tawny Port,Dow's,/wineries/dows-port/wines/colheita-port-2002,/wineries/dows-port/wines/colheita-port-2002,background-image:url(//images.vivino.com/thumbs/OyrqkoQOR-GbUNLCJwgizw_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Late Bottled Vintage (Unfiltered) 2009,4,21.99,256,pt,Portugal,Late Bottled Vintage Port (LBV),Fonseca,/wineries/fonseca-guimaraens/wines/porto-late-bottled-vintage-unfiltered-2009,/wineries/fonseca-guimaraens/wines/porto-late-bottled-vintage-unfiltered-2009,background-image:url(//images.vivino.com/thumbs/b05hMQ2MS6ORFCsOf0CTaA_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Vintage Port 1994,4.3,69,256,pt,Portugal,Vintage Port,Graham's,/wineries/w-and-j-grahams/wines/96450-vintage-port-1994,/wineries/w-and-j-grahams/wines/96450-vintage-port-1994,background-image:url(//images.vivino.com/thumbs/GCGJibGKRyOczqxY-_Jldg_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Port,3.1,6.99,255,us,United States,New York,Taylor,/wineries/taylor/wines/port-8888,/wineries/taylor/wines/port-8888,background-image:url(//images.vivino.com/thumbs/AHPgX67SQJyttD-_3AZENQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Porto Siroco Extra Seco Branco,3.3,16,247,pt,Portugal,Porto,Fonseca,/wineries/fonseca-guimaraens/wines/siroco-porto-branco-extra-seco-8888,/wineries/fonseca-guimaraens/wines/siroco-porto-branco-extra-seco-8888,background-image:url(//images.vivino.com/thumbs/Sptq1Uc1TVeQIHG_0AigfQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Vintage Port 1977,4.5,174,247,pt,Portugal,Vintage Port,Graham's,/wineries/w-and-j-grahams/wines/vintage-port-1977,/wineries/w-and-j-grahams/wines/vintage-port-1977,background-image:url(//images.vivino.com/thumbs/y-7tOEhIRdWP5G0jkP1FzA_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Vintage Port 2011,4.5,104.99,245,pt,Portugal,Vintage Port,Taylor's,/wineries/taylors-port/wines/vintage-port-2011,/wineries/taylors-port/wines/vintage-port-2011,background-image:url(//images.vivino.com/thumbs/0151ismzk3aih_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Quinta dos Malvedos Vintage Port 2004,4.2,59.98,245,pt,Portugal,Single Quinta Vintage Port (SQVP),Graham's,/wineries/w-and-j-grahams/wines/quinta-dos-malvedos-vintage-port-2004,/wineries/w-and-j-grahams/wines/quinta-dos-malvedos-vintage-port-2004,background-image:url(//images.vivino.com/thumbs/hs23e7VqTmKBs50u8hdj9w_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Fine Ruby Porto,3.7,13.99,242,pt,Portugal,Ruby Port,Sandeman,/wineries/sandeman/wines/fine-ruby-port-8888,/wineries/sandeman/wines/fine-ruby-port-8888,background-image:url(//images.vivino.com/thumbs/1Kgkg3fwQvO9sVzxKZ433w_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Porto Tawny,3.8,14.98,241,pt,Portugal,Porto,Niepoort,/wineries/niepoort-vinhos-sa/wines/porto-tawny-8888,/wineries/niepoort-vinhos-sa/wines/porto-tawny-8888,background-image:url(//images.vivino.com/thumbs/U_cyoZz5RXOhCwYxfEnmtQ_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
Port,,10,40,3.5,Late Bottled Vintage Porto 2011,3.8,23.99,237,pt,Portugal,Late Bottled Vintage Port (LBV),Ramos Pinto,/wineries/ramos-pinto/wines/porto-late-bottled-vintage-unfiltered-2011,/wineries/ramos-pinto/wines/porto-late-bottled-vintage-unfiltered-2011,background-image:url(//images.vivino.com/thumbs/3lPU1JHkSN6Kp61rCAxFWw_150x200.jpg);,Thu Jul 06 2017 19:08:39 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGpkAAH_ID5A=
