qWineTypes,qFoodpairings,qPriceMin,qPriceMax,qMinRating,title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
"Dessert","","10","40","3.5","Sauternes (Lur Saluces) 1989","4.8","349.99","365","fr","France","Sauternes","Château d'Yquem","/wineries/chateau-d-yquem/wines/1554088-sauternes-1989","/wineries/chateau-d-yquem/wines/1554088-sauternes-1989","background-image:url(//images.vivino.com/thumbs/jsr3cAW1SLSsPcBFRmqwCw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Rosso Dolce 2014","3.7","9.97","360","us","United States","California","Ca' Momi","/wineries/ca-momi/wines/rosso-dolce-2014","/wineries/ca-momi/wines/rosso-dolce-2014","background-image:url(//images.vivino.com/thumbs/1360854191_799_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Don PX Pedro Ximenez 2012","4.1","24.99","358","es","Spain","Montilla-Moriles","Toro Albalá","/wineries/es-toro-albala/wines/don-px-pedro-ximenez-2012","/wineries/es-toro-albala/wines/don-px-pedro-ximenez-2012","background-image:url(//images.vivino.com/thumbs/PLo9TL37Q2GE83rqkprXNQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Jerez-Xeres-Sherry Reserva Solera Capataz Andrés Deluxe Cream","3.7","18.99","348","es","Spain","Jerez-Xérès-Sherry","Lustau","/wineries/lustau/wines/reserva-solera-capataz-andrs-deluxe-cream-sherry-8888","/wineries/lustau/wines/reserva-solera-capataz-andrs-deluxe-cream-sherry-8888","background-image:url(//images.vivino.com/thumbs/vS93FLD6Q5GYK9lNktufoA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes 1er Cru Classé 2005","4.3","71","346","fr","France","Sauternes","Château Suduiraut","/wineries/suduiraut/wines/sauternes-1er-cru-class-2005","/wineries/suduiraut/wines/sauternes-1er-cru-class-2005","background-image:url(//images.vivino.com/thumbs/5n5vpY3sSay_lFp3_NOkDQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes 1er Cru Classé 1989","4.3","64.66","346","fr","France","Sauternes","Château Suduiraut","/wineries/suduiraut/wines/sauternes-1er-cru-class-1989","/wineries/suduiraut/wines/sauternes-1er-cru-class-1989","background-image:url(//images.vivino.com/thumbs/817y8Qz6QQabLs9T2JSSIg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes 1er Cru Classé 2002","4.2","49.54","340","fr","France","Sauternes","Château Suduiraut","/wineries/suduiraut/wines/sauternes-1er-cru-class-2002","/wineries/suduiraut/wines/sauternes-1er-cru-class-2002","background-image:url(//images.vivino.com/thumbs/wQqidFsCQGyrSGjsQQyvJA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Jerez-Xeres-Sherry Fino Jarana","3.3","13.98","336","es","Spain","Jerez-Xérès-Sherry","Lustau","/wineries/lustau/wines/fino-jarana-solera-reserva-sherry-very-dry-muy-seco-8888","/wineries/lustau/wines/fino-jarana-solera-reserva-sherry-very-dry-muy-seco-8888","background-image:url(//images.vivino.com/thumbs/hv1W8HipR722ToTHFyDqUA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Dry Sack Medium","3.4","16.99","335","es","Spain","Jerez-Xérès-Sherry","Williams &amp; Humbert","/wineries/williams-and-humbert/wines/dry-sack-medium-8888","/wineries/williams-and-humbert/wines/dry-sack-medium-8888","background-image:url(//images.vivino.com/thumbs/5xuVlkJoR-2x3PGGf5LfNg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Viña AB Amontillado Seco","3.7","29.99","332","es","Spain","Jerez-Xérès-Sherry","Gonzalez-Byass","/wineries/es-gonzalez-byass/wines/amontillado-palomino-8888","/wineries/es-gonzalez-byass/wines/amontillado-palomino-8888","background-image:url(//images.vivino.com/thumbs/00uhq1gyz8dg8_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Malamado Malbec 2013","3.5","18.99","328","ar","Argentina","Mendoza","Zuccardi","/wineries/familia-zuccardi/wines/zuccardi-malamado-malbec-2013","/wineries/familia-zuccardi/wines/zuccardi-malamado-malbec-2013","background-image:url(//images.vivino.com/thumbs/lsZ_k6xKRoyzc1I41w81Cw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauvignon Blanc Late Harvest 2013","4.0","59.99","325","us","United States","Rutherford","Honig","/wineries/honig-vineyard-and-winery/wines/4401340-late-harvest-napa-valley-sauvignon-blanc-2013","/wineries/honig-vineyard-and-winery/wines/4401340-late-harvest-napa-valley-sauvignon-blanc-2013","background-image:url(//images.vivino.com/thumbs/uYIfDOkUQJiOOYpyBmE9iQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Jerez-Xeres-Sherry Reserva Solera Península Palo Cortado","3.9","22.98","321","es","Spain","Jerez-Xérès-Sherry","Lustau","/wineries/lustau/wines/reserva-solera-palo-cortado-pennsula-sherry-8888","/wineries/lustau/wines/reserva-solera-palo-cortado-pennsula-sherry-8888","background-image:url(//images.vivino.com/thumbs/PaZiESOBTOK28tbKpJ7QBw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Jerez-Xeres-Sherry Reserva Solera Puerto Fino","3.3","15.99","311","es","Spain","Jerez-Xérès-Sherry","Lustau","/wineries/lustau/wines/solera-reserva-sherry-puerto-fino-very-dry-muy-seco-8888","/wineries/lustau/wines/solera-reserva-sherry-puerto-fino-very-dry-muy-seco-8888","background-image:url(//images.vivino.com/thumbs/S0Gj2KgcSgS4MDHd0pAPIQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes (Lur Saluces) 1983","4.7","449.95","309","fr","France","Sauternes","Château d'Yquem","/wineries/chateau-d-yquem/wines/1487737-sauternes-1983","/wineries/chateau-d-yquem/wines/1487737-sauternes-1983","background-image:url(//images.vivino.com/thumbs/VkVwC2bhSvWjsBFo6yjXXQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes 1er Cru Classé 2009","4.3","117","305","fr","France","Sauternes","Château Suduiraut","/wineries/suduiraut/wines/sauternes-1er-cru-class-2009","/wineries/suduiraut/wines/sauternes-1er-cru-class-2009","background-image:url(//images.vivino.com/thumbs/vAkkG_ZJRD-WoZT1fEA9RA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes (Lur Saluces) 1994","4.7","376","294","fr","France","Sauternes","Château d'Yquem","/wineries/chateau-d-yquem/wines/1516226-sauternes-1994","/wineries/chateau-d-yquem/wines/1516226-sauternes-1994","background-image:url(//images.vivino.com/thumbs/ahe4ZdjFQbOKMpShQ_SpMw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Manzanilla Pasada Pastrana","3.7","29","288","es","Spain","Manzanilla","Hidalgo La Gitana","/wineries/hidalgo-la-gitana/wines/manzanilla-pastrana-8888","/wineries/hidalgo-la-gitana/wines/manzanilla-pastrana-8888","background-image:url(//images.vivino.com/thumbs/NrF4-Nd0T3K5wyaunYTQZQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes Grand Cru Classé 2009","4.1","38","274","fr","France","Sauternes","Château Filhot","/wineries/chateau-filhot/wines/sauternes-2009","/wineries/chateau-filhot/wines/sauternes-2009","background-image:url(//images.vivino.com/thumbs/LoVAM6tbQoeE_FSWZk31nw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes 1er Grand Cru Classé 2010","4.2","69","272","fr","France","Sauternes","Château Guiraud","/wineries/chateau-guiraud/wines/sauternes-1er-grand-cru-class-2010","/wineries/chateau-guiraud/wines/sauternes-1er-grand-cru-class-2010","background-image:url(//images.vivino.com/thumbs/gFKWTHxPTxuv-g0o2WDyoQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes (Lur Saluces) 2011","4.6","344.99","268","fr","France","Sauternes","Château d'Yquem","/wineries/chateau-d-yquem/wines/2631066-sauternes-2011","/wineries/chateau-d-yquem/wines/2631066-sauternes-2011","background-image:url(//images.vivino.com/thumbs/XOSoH-8JScKHWw1yI8YsOQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Rutherglen Muscat","3.9","19.98","264","au","Australia","Rutherglen","Campbells","/wineries/campbells-wines/wines/rutherglen-muscat-8888","/wineries/campbells-wines/wines/rutherglen-muscat-8888","background-image:url(//images.vivino.com/thumbs/OY2bbZ0-QWqkwibzh5DWcQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes 1er Cru Classé 2007","4.4","85.98","255","fr","France","Sauternes","Château Suduiraut","/wineries/suduiraut/wines/sauternes-1er-cru-class-2007","/wineries/suduiraut/wines/sauternes-1er-cru-class-2007","background-image:url(//images.vivino.com/thumbs/bO2RvT1FSfmE4jSgBA0dtg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sweet Riesling 2015","4.1","9.99","251","us","United States","Columbia Valley","Pacific Rim","/wineries/pacific-rim/wines/columbia-valley-sweet-riesling-2015","/wineries/pacific-rim/wines/columbia-valley-sweet-riesling-2015","background-image:url(//images.vivino.com/thumbs/63-onEy5Qs-qdQZblR0wdg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Amontillado Vejez 12 Años","3.6","31.99","245","es","Spain","Jerez-Xérès-Sherry","El Maestro Sierra","/wineries/el-maestro-sierra/wines/amontillado-jerez-xeres-sherry-8888","/wineries/el-maestro-sierra/wines/amontillado-jerez-xeres-sherry-8888","background-image:url(//images.vivino.com/thumbs/RMSCwVOQT9-ziLGs3xp7_w_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Manzanilla Papirusa Sanlúcar de Barrameda","3.7","13.98","244","es","Spain","Manzanilla","Lustau","/wineries/lustau/wines/manzanilla-papirusa-sanlucar-de-barrameda-8888","/wineries/lustau/wines/manzanilla-papirusa-sanlucar-de-barrameda-8888","background-image:url(//images.vivino.com/thumbs/Y8J7tLAiQYCkA0tCh_T2Uw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Antique Palo Cortado","4.2","48.99","242","es","Spain","Jerez-Xérès-Sherry","Bodegas Rey Fernando de Castilla","/wineries/rey-fernando-de-castilla/wines/antique-palo-cortado-jerez-xerez-sherry-8888","/wineries/rey-fernando-de-castilla/wines/antique-palo-cortado-jerez-xerez-sherry-8888","background-image:url(//images.vivino.com/thumbs/oEiiFSszQZurcASVf4x_UA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes (Lur Saluces) 1976","4.8","899","240","fr","France","Sauternes","Château d'Yquem","/wineries/chateau-d-yquem/wines/1983461-sauternes-1976","/wineries/chateau-d-yquem/wines/1983461-sauternes-1976","background-image:url(//images.vivino.com/thumbs/0j8P8RTLSsK31TRoDXKj1Q_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Aszú 5 puttonyos 2009","4.1","33.34","238","hu","Hungary","Tokaji","Château Dereszla","/wineries/hu-chateau-dereszla/wines/aszu-5-puttonyos-2009","/wineries/hu-chateau-dereszla/wines/aszu-5-puttonyos-2009","background-image:url(//images.vivino.com/thumbs/kbkXXdj9SZyDk6Jm935eCg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes 1er Cru Classé 2003","4.2","91","235","fr","France","Sauternes","Château Suduiraut","/wineries/suduiraut/wines/sauternes-1er-cru-class-2003","/wineries/suduiraut/wines/sauternes-1er-cru-class-2003","background-image:url(//images.vivino.com/thumbs/rYld3aOcT9yiKdsFuHudyg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Single Vineyard Tío Diego Dry","3.5","26.99","229","es","Spain","Amontillado Sherry","Valdespino","/wineries/valdespino/wines/cio-diego-single-amontillado-dry-sherry-8888","/wineries/valdespino/wines/cio-diego-single-amontillado-dry-sherry-8888","background-image:url(//images.vivino.com/thumbs/-4J_Q7DVSEyV7yd_FUhE_Q_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes Premier Cru Classé 2009","4.1","82","222","fr","France","Sauternes","Château La Tour Blanche","/wineries/la-tour-blanche/wines/donation-osiris-sauternes-1er-cru-2009","/wineries/la-tour-blanche/wines/donation-osiris-sauternes-1er-cru-2009","background-image:url(//images.vivino.com/thumbs/lXexFUdeT3Wpg1KgFnZqfw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes 1er Cru Classé 2001","4.5","120","220","fr","France","Sauternes","Château Suduiraut","/wineries/suduiraut/wines/sauternes-1er-cru-class-2001","/wineries/suduiraut/wines/sauternes-1er-cru-class-2001","background-image:url(//images.vivino.com/thumbs/Vp93F50wRm2htg6zoKWTSA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Barsac Premier Grand Cru Classé 2005","4.1","55","219","fr","France","Barsac","Château Coutet","/wineries/coutet/wines/sauternes-barsac-premier-cru-classe-2005","/wineries/coutet/wines/sauternes-barsac-premier-cru-classe-2005","background-image:url(//images.vivino.com/thumbs/qRbacrYQSd-4YHjLxkfSxw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Barsac 1er Cru 2005","4.5","95","218","fr","France","Barsac","Château Climens","/wineries/chateau-climens/wines/barsac-1er-cru-2005","/wineries/chateau-climens/wines/barsac-1er-cru-2005","background-image:url(//images.vivino.com/thumbs/1361546296_5931_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Jerez-Xérès-Sherry Pedro Ximénez Viña 25","4.1","19.98","215","es","Spain","Jerez-Xérès-Sherry","Lustau","/wineries/lustau/wines/via-25-pedro-ximnez-dulce-sweet-jerez-xrs-sherry-8888","/wineries/lustau/wines/via-25-pedro-ximnez-dulce-sweet-jerez-xrs-sherry-8888","background-image:url(//images.vivino.com/thumbs/1363236335_5455_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes 1er Cru Classé 2006","4.1","87","212","fr","France","Sauternes","Château Suduiraut","/wineries/suduiraut/wines/sauternes-1er-cru-class-2006","/wineries/suduiraut/wines/sauternes-1er-cru-class-2006","background-image:url(//images.vivino.com/thumbs/mzmCxcrQQPSuD3_1Wwo3gg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes (Lur Saluces) 2007","4.8","399.98","211","fr","France","Sauternes","Château d'Yquem","/wineries/chateau-d-yquem/wines/1750566-sauternes-2007","/wineries/chateau-d-yquem/wines/1750566-sauternes-2007","background-image:url(//images.vivino.com/thumbs/oloobUahSGKN99MXFXZjwg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes 1er Cru Classé 2005","4.0","51","208","fr","France","Sauternes","Château de Rayne Vigneau","/wineries/chateau-de-rayne-vigneau/wines/sauternes-1er-cru-class-2005","/wineries/chateau-de-rayne-vigneau/wines/sauternes-1er-cru-class-2005","background-image:url(//images.vivino.com/thumbs/3oPUI8yFT9G87IKueimlRQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes 1er Cru Classé 2009","4.2","61","198","fr","France","Sauternes","Château de Rayne Vigneau","/wineries/chateau-de-rayne-vigneau/wines/sauternes-1er-cru-class-2009","/wineries/chateau-de-rayne-vigneau/wines/sauternes-1er-cru-class-2009","background-image:url(//images.vivino.com/thumbs/NlFul8HuTouT624Ifi76Xg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes 1er Cru Classé 2010","4.2","87","192","fr","France","Sauternes","Château Suduiraut","/wineries/suduiraut/wines/sauternes-1er-cru-class-2010","/wineries/suduiraut/wines/sauternes-1er-cru-class-2010","background-image:url(//images.vivino.com/thumbs/QuQIE3teSL-cMdCOiZed6g_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes (Lur Saluces) 1975","4.7","1386","191","fr","France","Sauternes","Château d'Yquem","/wineries/chateau-d-yquem/wines/2366894-sauternes-1975","/wineries/chateau-d-yquem/wines/2366894-sauternes-1975","background-image:url(//images.vivino.com/thumbs/HpcsVI0HSoirkr3UnKVgkA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Fiano di Avellino 2014","3.7","18.98","191","it","Italy","Fiano de Avellino","Terredora","/wineries/terredora-di-paolo/wines/fiano-di-avellino-terre-di-dora-2014","/wineries/terredora-di-paolo/wines/fiano-di-avellino-terre-di-dora-2014","background-image:url(//images.vivino.com/thumbs/yhUy_p8cTNGXkRAUR20PCQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","Sauternes (Lur Saluces) 2006","4.7","350","190","fr","France","Sauternes","Château d'Yquem","/wineries/chateau-d-yquem/wines/1477440-sauternes-2006","/wineries/chateau-d-yquem/wines/1477440-sauternes-2006","background-image:url(//images.vivino.com/thumbs/drqyZ1wZT2a6a03yky_dRg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
"Dessert","","10","40","3.5","The Rare Wine Co. Historic Series New York Malmsey Special Reserve","4.2","54.99","189","pt","Portugal","Madeira","Barbeito","/wineries/vinhos-barbeito/wines/historic-series-special-reserve-madeira-new-york-malmsey-888","/wineries/vinhos-barbeito/wines/historic-series-special-reserve-madeira-new-york-malmsey-888","background-image:url(//images.vivino.com/thumbs/MUuWzyKxQuqyxxcUF-mfuA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfamgMAcD0PYQ==",
